stage,epoch,train_loss,val_loss,train_mt_loss,val_mt_loss,train_aux_loss,val_aux_loss,lr,val_strike_mean_deg,val_strike_median_deg,val_dip_mean_deg,val_dip_median_deg,val_rake_mean_deg,val_rake_median_deg,val_mechanism_score_deg
stage2_adamw,91,0.04604231,0.06388657,0.03725167,0.05365890,0.17581277,0.20455339,6.1012284e-06,,,,,,,
stage2_adamw,92,0.04468020,0.06149878,0.03599645,0.05142637,0.17367489,0.20144814,5.8933921e-06,,,,,,,
stage2_adamw,93,0.04333008,0.06086469,0.03462824,0.05074153,0.17403679,0.20246318,5.7068789e-06,,,,,,,
stage2_adamw,94,0.04176582,0.06158207,0.03317005,0.05151935,0.17191544,0.20125447,5.5418729e-06,,,,,,,
stage2_adamw,95,0.04197055,0.06116557,0.03335807,0.05097777,0.17224954,0.20375588,5.3985369e-06,,,,,,,
stage2_adamw,96,0.04224573,0.06200899,0.03365196,0.05184736,0.17187552,0.20323266,5.2770123e-06,,,,,,,
stage2_adamw,97,0.04134873,0.06134324,0.03280612,0.05127460,0.17085228,0.20137277,5.1774192e-06,,,,,,,
stage2_adamw,98,0.04009810,0.06353392,0.03165412,0.05330193,0.16887959,0.20463969,5.0998558e-06,,,,,,,
stage2_adamw,99,0.04160714,0.06163234,0.03304714,0.05160827,0.17120005,0.20048123,5.0443986e-06,,,,,,,
stage2_adamw,100,0.04056157,0.06128750,0.03204360,0.05127054,0.17035955,0.20033928,5.0111024e-06,,,,,,,
